"intBiotaAssociateID","intBiotaID","tintAssocType","intAssocBiotaID","vchrAssocBiotaText","vchrRelationForward","vchrRelationReverse","intRefID","vchrRefPage","bitUncertain","txtNotes","GUID"
"564","66431","0","55484","","is a synonym of","has synonym","","","False","","{7739EEC9-68F5-466A-849A-478E71B4196D}"
"569","55485","0","72623","","has synonym","is a synonym of","","","False","","{DDCC298C-76A7-4E20-98F6-504D113E7C1F}"
"570","72623","0","55485","","is a synonym of","has synonym","","","False","","{49E1A658-54B2-4A6C-8D38-27BF9E489209}"
"571","55486","0","61214","","has synonym","is a synonym of","","","False","","{062C0A3D-CF17-40F4-B21F-252A6E464684}"
"572","61214","0","55486","","is a synonym of","has synonym","","","False","","{33F52D87-537C-4DE2-B20B-96A8F16E8D8E}"
"577","55486","0","75185","","has synonym","is a synonym of","","","False","","{CE673278-8DDF-49C3-AA06-A193CD298C28}"
"578","75185","0","55486","","is a synonym of","has synonym","","","False","","{EAA150F2-89DB-440C-9A67-04863D7E67EE}"
"579","55486","0","75227","","has synonym","is a synonym of","","","False","","{E0B2C785-B275-4E27-A179-619ECE4A6082}"
"580","75227","0","55486","","is a synonym of","has synonym","","","False","","{9D6903FF-DB6E-4056-9DBC-EEBA664635DE}"
"585","55496","0","56349","","has synonym","is a synonym of","","","False","","{EF91B800-43F5-4F0C-A608-5A6DB7A9B040}"
"586","56349","0","55496","","is a synonym of","has synonym","","","False","","{0DB83FBC-3992-45DF-B44F-E67434041C10}"
"587","55496","0","69707","","has synonym","is a synonym of","","","False","","{076C3B42-94AF-46F2-A9B7-26A2B10C1423}"
"588","69707","0","55496","","is a synonym of","has synonym","","","False","","{B779E912-7E7A-4020-973E-63917000793A}"
"135","52766","0","82259","","has synonym","is a synonym of","","","False","","{F1930EC4-64AF-4381-9DB9-FA660A9A85C1}"
"136","82259","0","52766","","is a synonym of","has synonym","","","False","","{6B456606-3AEB-45D8-9FF4-EAC9199C185C}"
"137","52766","0","82261","","has synonym","is a synonym of","","","False","","{574D7B00-9F3A-41AC-BEAF-9D11368B6EFC}"
"146","80883","0","52824","","is a synonym of","has synonym","","","False","","{7FFE2068-0C68-4E0E-8CB3-15668160FDE8}"
"151","52873","0","80330","","has synonym","is a synonym of","","","False","","{328030C4-1869-4E4A-A311-2C147EF99C3F}"
"152","80330","0","52873","","is a synonym of","has synonym","","","False","","{C3311D29-5F00-49B0-B7D9-436ECF0AAA50}"
"153","52941","0","72006","","has synonym","is a synonym of","","","False","","{4D4D2E06-C220-4037-9C37-9320BDC5894F}"
"154","72006","0","52941","","is a synonym of","has synonym","","","False","","{3127F5D4-34BF-4BAB-9A4C-ECDA79310F6E}"
"159","52951","0","61725","","has synonym","is a synonym of","","","False","","{A368E822-3D00-4031-B586-7216876E48AD}"
"160","61725","0","52951","","is a synonym of","has synonym","","","False","","{920AE4F4-27CB-4B71-8561-79E279FC0591}"
"161","52963","0","69908","","has synonym","is a synonym of","","","False","","{EB09F4EA-74B0-41A3-8B22-388F3895FE0E}"
"162","69908","0","52963","","is a synonym of","has synonym","","","False","","{28B71076-FE66-4B24-8641-EDCBF4A72EA0}"
"168","58809","0","52971","","is a synonym of","has synonym","","","False","","{A83674D2-A8EB-4FF1-A9A6-0DBC4B068EED}"
"179","52990","0","56192","","has synonym","is a synonym of","","","False","","{855F7B57-9A1E-461C-AA35-641ECACFEAE0}"
"184","61844","0","53020","","is a synonym of","has synonym","","","False","","{72AE8941-B0AE-4F6B-96B3-9849CAEFFB4D}"
"185","53023","0","61835","","has synonym","is a synonym of","","","False","","{A5CE72A9-D809-4FC9-BCFE-92549BA0131A}"
"186","61835","0","53023","","is a synonym of","has synonym","","","False","","{3F374868-4A1A-4027-80FB-6CD835EC8B31}"
"187","53026","0","75414","","has synonym","is a synonym of","","","False","","{D51A3769-93AD-4AD4-A33C-22B78F136B9F}"
"188","75414","0","53026","","is a synonym of","has synonym","","","False","","{3E6A2C64-256D-4A92-BC26-65896548EE95}"
"193","53044","0","69982","","has synonym","is a synonym of","","","False","","{6C163187-F8FE-41C5-BB87-08539A85A83C}"
"194","69982","0","53044","","is a synonym of","has synonym","","","False","","{B9012670-4B70-4551-A997-6AE562F97B99}"
"301","53270","0","77780","","has synonym","is a synonym of","","","False","","{18A6EE81-2FDC-4875-A3B8-33F7925A7C4B}"
"302","77780","0","53270","","is a synonym of","has synonym","","","False","","{60F8392C-0F99-4FF8-8FAA-11AB5F7BF516}"
"303","53270","0","77782","","has synonym","is a synonym of","","","False","","{84995935-1B43-4AE8-A09D-B43458AD250E}"
"304","77782","0","53270","","is a synonym of","has synonym","","","False","","{24D7D229-FAD9-4B57-95C1-7F9BA0DFDB54}"
"310","76885","0","53274","","is a synonym of","has synonym","","","False","","{978DC7B1-369E-4030-89D2-CDAA52777923}"
"311","53274","0","76886","","has synonym","is a synonym of","","","False","","{53FCFAC3-3B57-47AD-8956-604AC7731A5E}"
"312","76886","0","53274","","is a synonym of","has synonym","","","False","","{DA10DBCB-7C3C-4A6D-B605-A1B46DADD78B}"
"313","53274","0","77784","","has synonym","is a synonym of","","","False","","{223C8C3C-810E-474E-BEF7-A9BAFC892D39}"
"318","77787","0","53274","","is a synonym of","has synonym","","","False","","{D47067FC-A786-4630-85B6-F9E2C0CC32C7}"
"319","53401","0","65955","","has synonym","is a synonym of","","","False","","{7A8416AD-18D7-4DE4-A557-5E5E93D6B497}"
"320","65955","0","53401","","is a synonym of","has synonym","","","False","","{AFD4DAD8-EFAA-4E25-AE3C-F6914046AA89}"
"321","53401","0","65959","","has synonym","is a synonym of","","","False","","{58DE0F78-A8AA-4F9A-9C64-9EF377B423C6}"
"326","69547","0","53630","","is a synonym of","has synonym","","","False","","{EFAED532-B6BE-46CE-9A1D-7B127A682308}"
"327","53630","0","69549","","has synonym","is a synonym of","","","False","","{277B5592-ACB1-4162-AC68-ECD260C4F93C}"
"328","69549","0","53630","","is a synonym of","has synonym","","","False","","{E221869F-642C-44B2-8C2A-BF6B4562A950}"
"329","53630","0","69551","","has synonym","is a synonym of","","","False","","{A475C5A7-80E8-4FDE-BB99-3A57941CFD2C}"
"330","69551","0","53630","","is a synonym of","has synonym","","","False","","{EFEA4C78-F71A-4B2A-B2A6-4D1A89342261}"
"335","53755","0","80228","","has synonym","is a synonym of","","","False","","{CEBC437F-A408-4C13-9643-D5450B977FCA}"
"336","80228","0","53755","","is a synonym of","has synonym","","","False","","{13DA5FA4-E96E-4AF9-AAC2-143D73D3C337}"
"338","59883","0","53777","","is a synonym of","has synonym","","","False","","{BAE55657-02B7-4D28-BF10-8039C22CC845}"
"351","53885","0","76608","","has synonym","is a synonym of","","","False","","{62BD5951-9C5C-4A13-800F-43F6B0F4DA80}"
"352","76608","0","53885","","is a synonym of","has synonym","","","False","","{1A6A25A9-664C-46A4-A049-0EF2A2798DAF}"
"353","53885","0","76609","","has synonym","is a synonym of","","","False","","{C479BC51-4260-4ECD-A7CA-CAC768E301A6}"
"354","76609","0","53885","","is a synonym of","has synonym","","","False","","{AA557426-C2C9-48A4-AB51-6737B9191A23}"
"355","53885","0","76610","","has synonym","is a synonym of","","","False","","{1EAEC0F5-5301-453C-9980-C69023D7F365}"
"363","53981","0","53954","","has synonym","is a synonym of","","","False","","{341C2C3B-FAA3-41CE-996B-031DC9C8A0F7}"
"377","54131","0","69643","","has synonym","is a synonym of","","","False","","{0AEF3CCF-5531-45AE-80E0-06A738295046}"
"378","69643","0","54131","","is a synonym of","has synonym","","","False","","{5BE39972-410B-4C91-BCBE-AFC4AF931016}"
"379","54194","0","69656","","has synonym","is a synonym of","","","False","","{75984971-622D-4D1E-A5DC-35C6D2CD55D9}"
"380","69656","0","54194","","is a synonym of","has synonym","","","False","","{3B1F46E6-73F8-48B7-81BC-B2BCDAFF2EA8}"
"385","54470","0","54442","","has synonym","is a synonym of","","","False","","{64B8BCBC-BBCD-4291-92FC-0FBA66184B89}"
"386","54442","0","54470","","is a synonym of","has synonym","","","False","","{7C0D76C6-D8EF-4ACC-AB9B-9A5A585FBEF4}"
"387","54605","0","69492","","has synonym","is a synonym of","","","False","","{3416A62B-9F3C-4E3B-9B50-02248F7AB8EB}"
"388","69492","0","54605","","is a synonym of","has synonym","","","False","","{E875DA08-570C-4294-B33B-B108DDF88C62}"
"291","53270","0","76088","","has synonym","is a synonym of","","","False","","{BF88D3BD-0C89-4D31-A49A-5EFAF82B1DDF}"
"292","76088","0","53270","","is a synonym of","has synonym","","","False","","{B621B02E-37C8-4AE0-9302-9D67EF461C52}"
"297","53270","0","77778","","has synonym","is a synonym of","","","False","","{A46E0439-FC9C-460E-AD8C-1157E14F4E8D}"
"397","54622","0","69527","","has synonym","is a synonym of","","","False","","{1C0692D5-A690-42A7-8343-DD6D5DFFCC9E}"
"398","69527","0","54622","","is a synonym of","has synonym","","","False","","{1E1EBAFD-60E5-4916-AFC5-C0930006A5A9}"
"399","54622","0","69533","","has synonym","is a synonym of","","","False","","{7000AB7C-A72E-4372-9EE5-BB9BFC564DC0}"
"400","69533","0","54622","","is a synonym of","has synonym","","","False","","{46D634C4-ED55-477C-9FE3-8593390E11F5}"
"422","69562","0","54844","","is a synonym of","has synonym","","","False","","{89036447-FBD3-4DA9-BE14-86C34CBA0A49}"
"423","54855","0","54841","","has synonym","is a synonym of","","","False","","{009E13E0-EA1D-447E-A773-BA80C82F9345}"
"424","54841","0","54855","","is a synonym of","has synonym","","","False","","{9B5C9D30-AE80-4AEF-A51D-0A3FFB9A5A75}"
"431","55024","0","55096","","has synonym","is a synonym of","","","False","","{D696D989-A846-46EF-AD4C-F002EAAD1282}"
"432","55096","0","55024","","is a synonym of","has synonym","","","False","","{AD6A5128-7C22-423B-9448-F4F28B6860A7}"
"434","77773","0","55063","","is a synonym of","has synonym","","","False","","{E57247AB-01F1-4920-A5A3-98107CCC53E1}"
"440","76416","0","55175","","is a synonym of","has synonym","","","False","","{325BF72D-AFA1-4C4D-BF93-411C653F4A51}"
"442","76417","0","55175","","is a synonym of","has synonym","","","False","","{AF776FC2-5190-437D-888E-55AC2C70E542}"
"456","55254","0","55177","","is a synonym of","has synonym","","","False","","{52909BAC-687F-499E-A81C-6A3F65031AE6}"
"457","55184","0","69376","","has synonym","is a synonym of","","","False","","{CA1665F5-F98B-46D3-BAF5-775A60FF450F}"
"458","69376","0","55184","","is a synonym of","has synonym","","","False","","{FD63C451-96D8-4894-8540-ED8BD69820B9}"
"459","55184","0","69377","","has synonym","is a synonym of","","","False","","{E805C8F6-0EA4-43CB-93B6-BD73F08DE169}"
"464","69380","0","55184","","is a synonym of","has synonym","","","False","","{CA0736BB-6CF0-4516-BF82-9FBA10FA4C68}"
"465","55184","0","69381","","has synonym","is a synonym of","","","False","","{5ED3C729-EC77-430F-97D8-C9EE4B13EBA0}"
"466","69381","0","55184","","is a synonym of","has synonym","","","False","","{564AC700-EB32-45AC-B1B2-CA0F6CB49D45}"
"467","55184","0","69382","","has synonym","is a synonym of","","","False","","{BAC8742B-390D-48DD-B4BE-C0861CD95E64}"
"473","55184","0","69387","","has synonym","is a synonym of","","","False","","{9D7A021E-DFAB-4026-AA09-ECA85EB47375}"
"474","69387","0","55184","","is a synonym of","has synonym","","","False","","{AFC4E0F6-808C-435A-98D7-99E8D52D4395}"
"475","55185","0","69388","","has synonym","is a synonym of","","","False","","{9BEB17B8-5D46-4047-A6AF-1108DD376585}"
"476","69388","0","55185","","is a synonym of","has synonym","","","False","","{E4B04C47-8676-457D-B2D1-72A9369CB61F}"
"481","55191","0","55231","","has synonym","is a synonym of","","","False","","{9C6D2840-3D80-450F-8A74-13A2302B1664}"
"482","55231","0","55191","","is a synonym of","has synonym","","","False","","{E6328460-C965-4245-9C88-9DDBBC2BCCB0}"
"483","55191","0","69414","","has synonym","is a synonym of","","","False","","{D454657E-3C4D-40B1-AC89-588F96A25384}"
"484","69414","0","55191","","is a synonym of","has synonym","","","False","","{8FB53402-2311-46C6-96A6-004475B63988}"
"489","55192","0","55174","","has synonym","is a synonym of","","","False","","{C69D1B1B-7AE1-4306-8D27-5578ED29933E}"
"490","55174","0","55192","","is a synonym of","has synonym","","","False","","{77AB40A7-3A08-4D9D-9B3A-59B1269ACBB2}"
"491","55192","0","61444","","has synonym","is a synonym of","","","False","","{11EBD5E4-5263-4EB0-8AFC-C307BED20B91}"
"492","61444","0","55192","","is a synonym of","has synonym","","","False","","{D036FA83-DC66-48E2-9FCF-20B1987D649B}"
"493","55192","0","69419","","has synonym","is a synonym of","","","False","","{CBC8961C-CCD0-4669-AF6D-D57B8AF6AC38}"
"498","69423","0","55192","","is a synonym of","has synonym","","","False","","{BD85B010-8DC6-4F73-937F-C601946CFCB0}"
"499","55192","0","69424","","has synonym","is a synonym of","","","False","","{889833E3-9A77-41F3-B027-3CA9FB1C7B6D}"
"500","69424","0","55192","","is a synonym of","has synonym","","","False","","{52442EEE-62EF-4949-A618-62CCEE83A03C}"
"506","69435","0","55200","","is a synonym of","has synonym","","","False","","{76F2C5FC-D5B1-4214-80D0-B6565EBA77E0}"
"507","55200","0","69437","","has synonym","is a synonym of","","","False","","{DAF2F98E-F5C8-4039-A474-589E82E42004}"
"508","69437","0","55200","","is a synonym of","has synonym","","","False","","{97CCFCA3-1901-499B-B1B5-62215EBE1D8A}"
"509","55200","0","69438","","has synonym","is a synonym of","","","False","","{B27C3E2C-21D8-4EB8-B7CD-18137B9B9896}"
"514","69461","0","55211","","is a synonym of","has synonym","","","False","","{A7CFEE99-6C30-4096-961D-AE91C69BCFE6}"
"515","55211","0","69462","","has synonym","is a synonym of","","","False","","{153C2FF7-DCD8-4A2E-AC00-4C255157C62C}"
"516","69462","0","55211","","is a synonym of","has synonym","","","False","","{230FB9AC-8A86-49B8-A513-B62DD27EE1E6}"
"517","55211","0","69463","","has synonym","is a synonym of","","","False","","{A95C2B06-3149-488F-A38D-1BD8AC28AC96}"
"518","69463","0","55211","","is a synonym of","has synonym","","","False","","{B9DA8447-4ADD-4A03-B9E2-9AE16FFDA4D7}"
"539","55330","0","69592","","has synonym","is a synonym of","","","False","","{2C4F1527-B17B-4E28-B5EB-A3F183372AB2}"
"540","69592","0","55330","","is a synonym of","has synonym","","","False","","{8A9594E3-20AE-4C07-8C0B-880BF3427D94}"
"541","55330","0","69593","","has synonym","is a synonym of","","","False","","{90199F70-69E1-4C1F-8879-41411F953514}"
"542","69593","0","55330","","is a synonym of","has synonym","","","False","","{ACD9F4B0-4BDF-4967-A9F6-289EAC34EA25}"
"543","55332","0","69596","","has synonym","is a synonym of","","","False","","{395AE8B8-E78D-4142-B231-3A09712FC760}"
"548","55422","0","55406","","is a synonym of","has synonym","","","False","","{07B16262-4002-417B-B4F5-CB4401F3628F}"
"551","55423","0","55411","","has synonym","is a synonym of","","","False","","{4B7A1090-A478-4A29-A26B-C3CAF3156823}"
"556","55434","0","55433","","is a synonym of","has synonym","","","False","","{467FBE52-873D-43E7-B7DE-441F9765EBC0}"
"557","55434","0","55440","","has synonym","is a synonym of","","","False","","{F5C75F03-AEAA-49D6-8CA1-EEAE52878568}"
"558","55440","0","55434","","is a synonym of","has synonym","","","False","","{0049A631-5F65-469E-8940-13F88FA2D67B}"
"565","55484","0","66434","","has synonym","is a synonym of","","","False","","{E5BDB1BF-CD82-486D-B6A2-467BCA77793A}"
"566","66434","0","55484","","is a synonym of","has synonym","","","False","","{7D4945E5-AA15-4E21-AF4B-1A9BCE475900}"
"567","55485","0","69345","","has synonym","is a synonym of","","","False","","{52031433-19CE-435D-A544-FA4C383F8165}"
"568","69345","0","55485","","is a synonym of","has synonym","","","False","","{9F787EF7-1498-4454-B4EA-E3383775B2EC}"
"573","55486","0","63147","","has synonym","is a synonym of","","","False","","{67DA0F69-96E0-488A-9494-97962E3C7021}"
"574","63147","0","55486","","is a synonym of","has synonym","","","False","","{4EFF5229-DDFE-40ED-9016-0B5F41EE2926}"
"575","55486","0","74739","","has synonym","is a synonym of","","","False","","{46DF7BF0-70A5-4441-9B46-7B46BD911F28}"
"576","74739","0","55486","","is a synonym of","has synonym","","","False","","{B33E2D54-8CE1-4259-9B9B-481BBCA5288C}"
"581","55491","0","55789","","has synonym","is a synonym of","","","False","","{BF791D2D-B41D-4025-901C-A6C17203D966}"
"582","55789","0","55491","","is a synonym of","has synonym","","","False","","{6FEA2A34-BA62-4478-B055-3A0BD3F0BE1A}"
"584","68743","0","55495","","is a synonym of","has synonym","","","False","","{7EABDE21-2F7F-49A4-AC32-9B64E64EE68B}"
"138","82261","0","52766","","is a synonym of","has synonym","","","False","","{D75B864C-A1C0-47A7-A204-C73FB4AC9318}"
"139","52785","0","52783","","has synonym","is a synonym of","","","False","","{A56BA910-A94E-402D-B068-6D019E190348}"
"140","52783","0","52785","","is a synonym of","has synonym","","","False","","{0AC65FD5-F5BC-405A-A56C-6C681A856AE5}"
"147","52850","0","71904","","has synonym","is a synonym of","","","False","","{3235410F-6859-438C-8416-D99B457C4D41}"
"148","71904","0","52850","","is a synonym of","has synonym","","","False","","{88928508-4F2F-445A-808F-A32B4D16112B}"
"149","52865","0","52864","","has synonym","is a synonym of","","","False","","{D42A93ED-341A-4BDE-8799-EF9BF2022F00}"
